2023-05-02 13:31:48,306 INFO    StreamThr :44605 [internal.py:wandb_internal():87] W&B internal server running at pid: 44605, started at: 2023-05-02 13:31:48.305716
2023-05-02 13:31:48,930 DEBUG   HandlerThread:44605 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-05-02 13:31:49,842 INFO    Thread-13 :44605 [dir_watcher.py:_on_file_created():278] file/dir created: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_133148-fgg0fy1p/files/conda-environment.yaml
2023-05-02 13:31:49,842 INFO    Thread-13 :44605 [dir_watcher.py:_on_file_created():278] file/dir created: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_133148-fgg0fy1p/files/wandb-summary.json
2023-05-02 13:31:49,842 INFO    Thread-13 :44605 [dir_watcher.py:_on_file_created():278] file/dir created: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_133148-fgg0fy1p/files/requirements.txt
2023-05-02 13:31:50,472 DEBUG   HandlerThread:44605 [system_info.py:_save_conda():86] Saving conda packages done
2023-05-02 13:31:50,473 INFO    HandlerThread:44605 [system_monitor.py:probe():219] Finished publishing system info
2023-05-02 13:31:50,474 DEBUG   SenderThread:44605 [sender.py:send():336] send: files
2023-05-02 13:31:50,474 INFO    SenderThread:44605 [sender.py:_save_file():1332] saving file wandb-metadata.json with policy now
2023-05-02 13:31:50,478 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: stop_status
2023-05-02 13:31:50,478 DEBUG   SenderThread:44605 [sender.py:send_request():363] send_request: stop_status
2023-05-02 13:31:50,710 DEBUG   SenderThread:44605 [sender.py:send():336] send: telemetry
2023-05-02 13:31:50,843 INFO    Thread-13 :44605 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_133148-fgg0fy1p/files/conda-environment.yaml
2023-05-02 13:31:50,843 INFO    Thread-13 :44605 [dir_watcher.py:_on_file_created():278] file/dir created: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_133148-fgg0fy1p/files/wandb-metadata.json
2023-05-02 13:31:51,107 INFO    wandb-upload_0:44605 [upload_job.py:push():138] Uploaded file /tmp/tmpzz9vx_d1wandb/jgb88lg0-wandb-metadata.json
2023-05-02 13:31:51,843 INFO    Thread-13 :44605 [dir_watcher.py:_on_file_created():278] file/dir created: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_133148-fgg0fy1p/files/output.log
2023-05-02 13:31:53,410 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:31:53,844 INFO    Thread-13 :44605 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_133148-fgg0fy1p/files/output.log
2023-05-02 13:31:58,411 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:32:03,412 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:32:05,478 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: stop_status
2023-05-02 13:32:05,478 DEBUG   SenderThread:44605 [sender.py:send_request():363] send_request: stop_status
2023-05-02 13:32:08,760 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:32:13,761 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:32:18,765 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:32:19,850 INFO    Thread-13 :44605 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_133148-fgg0fy1p/files/config.yaml
2023-05-02 13:32:20,478 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: stop_status
2023-05-02 13:32:20,478 DEBUG   SenderThread:44605 [sender.py:send_request():363] send_request: stop_status
2023-05-02 13:32:24,703 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:32:29,704 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:32:31,339 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: partial_history
2023-05-02 13:32:32,347 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: partial_history
2023-05-02 13:32:33,853 INFO    Thread-13 :44605 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_133148-fgg0fy1p/files/output.log
2023-05-02 13:32:35,431 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:32:35,478 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: stop_status
2023-05-02 13:32:35,478 DEBUG   SenderThread:44605 [sender.py:send_request():363] send_request: stop_status
2023-05-02 13:32:40,725 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:32:45,725 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:32:48,918 DEBUG   SystemMonitor:44605 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2023-05-02 13:32:48,919 DEBUG   SenderThread:44605 [sender.py:send():336] send: stats
2023-05-02 13:32:50,479 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: stop_status
2023-05-02 13:32:50,479 DEBUG   SenderThread:44605 [sender.py:send_request():363] send_request: stop_status
2023-05-02 13:32:51,709 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:32:56,710 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:33:01,710 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:33:05,478 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: stop_status
2023-05-02 13:33:05,479 DEBUG   SenderThread:44605 [sender.py:send_request():363] send_request: stop_status
2023-05-02 13:33:06,712 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:33:07,924 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: partial_history
2023-05-02 13:33:07,925 DEBUG   SenderThread:44605 [sender.py:send():336] send: history
2023-05-02 13:33:07,925 DEBUG   SenderThread:44605 [sender.py:send_request():363] send_request: summary_record
2023-05-02 13:33:07,926 INFO    SenderThread:44605 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-05-02 13:33:08,417 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: partial_history
2023-05-02 13:33:08,861 INFO    Thread-13 :44605 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_133148-fgg0fy1p/files/wandb-summary.json
2023-05-02 13:33:09,861 INFO    Thread-13 :44605 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_133148-fgg0fy1p/files/output.log
2023-05-02 13:33:12,483 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:33:17,483 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:33:18,919 DEBUG   SenderThread:44605 [sender.py:send():336] send: stats
2023-05-02 13:33:20,478 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: stop_status
2023-05-02 13:33:20,479 DEBUG   SenderThread:44605 [sender.py:send_request():363] send_request: stop_status
2023-05-02 13:33:22,718 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:33:27,719 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:33:32,720 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:33:35,479 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: stop_status
2023-05-02 13:33:35,479 DEBUG   SenderThread:44605 [sender.py:send_request():363] send_request: stop_status
2023-05-02 13:33:38,706 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:33:43,706 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:33:48,480 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: partial_history
2023-05-02 13:33:48,480 DEBUG   SenderThread:44605 [sender.py:send():336] send: history
2023-05-02 13:33:48,481 DEBUG   SenderThread:44605 [sender.py:send_request():363] send_request: summary_record
2023-05-02 13:33:48,482 INFO    SenderThread:44605 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-05-02 13:33:48,870 INFO    Thread-13 :44605 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_133148-fgg0fy1p/files/wandb-summary.json
2023-05-02 13:33:48,920 DEBUG   SenderThread:44605 [sender.py:send():336] send: stats
2023-05-02 13:33:48,920 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:33:48,990 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: partial_history
2023-05-02 13:33:50,479 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: stop_status
2023-05-02 13:33:50,479 DEBUG   SenderThread:44605 [sender.py:send_request():363] send_request: stop_status
2023-05-02 13:33:51,871 INFO    Thread-13 :44605 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_133148-fgg0fy1p/files/output.log
2023-05-02 13:33:54,722 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:33:59,723 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:34:04,723 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:34:05,479 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: stop_status
2023-05-02 13:34:05,480 DEBUG   SenderThread:44605 [sender.py:send_request():363] send_request: stop_status
2023-05-02 13:34:09,805 DEBUG   HandlerThread:44605 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:34:10,937 INFO    MainThread:44605 [internal.py:handle_exit():77] Internal process exited
